,label,sentence,con_score,lib_score,prediction
519,Liberal,"And reader barry Johnson touts the ancillary benefits of Florida 's approach : `` I live in a city that is an ` attractof of the creative class , a city that Florida mentions frequently in his books , ft turns out that the better our city is - the more tolerant , open , creative , democratic , educated , diverse , inclusive - the more it attracts young creatives .",0.6973531842024293,0.3026468157975707,conservative
520,Liberal,And the beauty of the agrofuel boom was it would have all these beneficial effects without causing any real changes in how people live or any questioning of an economic system that by its very nature must keep on growing .,0.623014461652864,0.376985538347136,conservative
521,Liberal,"Most of the largely right-wing interest groups and politicians sounding the alarm over pensions hope that by attacking the benefits of public-sector employees , they will weaken public-sector unions and undermine confidence in state government , furthering both their political ambitions and smallgovernment ideology .",0.011551689957690736,0.9884483100423093,liberal
522,Liberal,"And it 's precisely a concern for our future security that motivates the growing movement to confront climate change and begin the transition to a new energy economy , which would also have the happy effect of reducing our dependence on foreign oil .",0.22045172001027735,0.7795482799897226,liberal
523,Liberal,"We created for the banks ( and other corporations , like AIG ) a much stronger safety net than we created for poor Americans .",0.0376102566561729,0.9623897433438271,liberal
524,Liberal,"The Supreme Court , in a five-to-four decision , found that the preference constituted discrimination and violated the equal protection component of the due process clause of the Constitution .32 The result was correct , and a welcome relief from the discrimination against white males practiced , egregiously , in the name of equality .",0.895613343383587,0.104386656616413,conservative
525,Liberal,It begins with an assessment of how ordinary people fell victim to the abuses of a predatory system and then moves into several takes on regulatory remedies .,0.05813531793147808,0.9418646820685219,liberal
526,Liberal,"The liberal challenge is to make sure that day never comes -- to protect capitalism once again , not merely from new radicals who might attack it , but from a new Gilded Age right that sings capitalism 's praises while eroding the moral foundation that permits it to endure . ''",0.004177376852737447,0.9958226231472626,liberal
527,Liberal,"All through the '20s , Strong , at the behest of Norman , who traveled frequently to New York to cement the relationship , kept the Fed pumping new dollars into the economy , with most Americans oblivious to the fact that the artificial economic boom thereby created was a consequence of Benjamin Strong 's desire to please the British banking establishment .",0.04530423896712843,0.9546957610328716,liberal
528,Liberal,"No : here , as everywhere , a governing class would rule , but the members of the class would be directly or indirectly elected by a fraction of the adult population for fixed terms of office and would thus be competing for popular favor ( albeit elite popular favor ) and therefore be answerable to public opinion ( or at least to elite public opinion ) .",0.9848963560380589,0.01510364396194107,conservative
529,Liberal,"Curiously , some liberals now hold the failure of the reform effort in 1993-1994 against Sen. Clinton , arguing that in reaction to that debacle she has become all too flexible-too accommodating to the health-care industry and gun-shy about fighting for universal health care .",0.3192735148722575,0.6807264851277425,liberal
530,Liberal,"Add to those risky creations the shadowy market in insurance of the same securities via credit-default swaps , and the flagrant conflicts of interest and shaky pyramids of debt that developed around them .",0.3009260721522591,0.6990739278477409,liberal
531,Liberal,"Beyond monitoring how the government is mopping up after the financial crisis , Warren is pushing a proposal that could help prevent the next one : creating a Financial Product Safety Commission to protect consumers from abusive lenders .",0.054629806459974395,0.9453701935400256,liberal
532,Liberal,"Again , in the Asian currency panic of the late 1990s , Greenspan intervened aggressively to make sure that financial institutions following their own narrow self-interests did not trigger a credit crunch .",0.4978919897688292,0.5021080102311708,liberal
533,Liberal,"In other words , just as it is easier to make profits at the expense of disenfranchised external parties than through socially productive behavior , it is often easier for a small group of sellers to make profits by restricting supply than producing the socially efficient amount of their product .",0.028831554323049846,0.9711684456769502,liberal
534,Liberal,"Having been so long without proper food , a bath , and change of clothing , I did not , of course , make a very favourable impression upon her , and I could see at once that there were doubts in her mind about the wisdom of admitting me as a student .",0.9925929854290843,0.0074070145709157036,conservative
535,Liberal,"What is most striking about the demands of the recent revolutionary uprisings across the Middle East is that they are overwhelmingly secular , universal demands for freedom , human rights , and economic justice ; not fanatical cries to impose a supreme leader , nor fundamentalist calls to holy warfare .",0.24024956286204058,0.7597504371379594,liberal
536,Liberal,"Romanticism , especially in the fashion of Babbitt 's bete noir , Jean-Jacques Rousseau , posits an innocent human nature -- `` born free and everywhere in chains '' -- and accuses society of creating the misery that afflicts us all .",0.6811437939743701,0.3188562060256299,conservative
537,Liberal,"Many farmers are also using integrated food\/energy systems and generate their own sources of energy using human and animal labor , biogas , and windmills , in addition to producing biofuel crops such as jatrophaintercropped with cassava .",0.4957882246988491,0.5042117753011509,liberal
538,Liberal,Proponents note the procedural safeguards built into the Oregon system-most importantly a full registry of digitized signatures that election officials cross-check against voters ' signatures on ballot envelopes-that neither exist in the traditional system nor depend for their effectiveness on the honesty and civic virtue of voters .,0.09445354036183584,0.9055464596381642,liberal
539,Liberal,"While `` merit pay '' is a code word for evaluating teachers based upon their students ' test scores-and is roundly rejected by both major teachers ' unions - `` differentiated pay '' awards salary bonuses to every teacher when the school 's overall academic performance improves , or offers extra pay for teaching hard-to-staff subjects , working in rough schools , or taking on responsibilities such as mentoring new teachers .",0.9624321983042687,0.03756780169573126,conservative
540,Liberal,"But once they get married , they need the example of loving and giving parents who care for each other and share all things in common with themselves , rather than hoarding important assets for exclusively personal use .",0.3759751756586507,0.6240248243413493,liberal
541,Liberal,"Before Brown and Darling arrived in the United States in late September to promote the plan , the British newspaper The Guardian said that they are calling for `` a stronger international regulatory system , based around an early-warning system run by the IMF '' and that they want to `` create an international consensus for a tougher global system of regulation .",0.24021729890032129,0.7597827010996787,liberal
542,Liberal,"Their preservation of the great works and traditions of Western civilization , including the traditions of rationality and skepticism , have been crucial to the growth of individual freedom , respect for the rule of law , and scientific progress .",0.5742318298281944,0.42576817017180557,conservative
543,Liberal,"LOIS AHRENS : Initially , my goal was to create useful materials for organizers working to challenge and change punitive and destructive drug policies , activists opposing the building of new prisons and jails , as well as educators , and health workers .",0.07677470293169841,0.9232252970683016,liberal
544,Liberal,"But trickle-up economics says that we should cut off the top of the mountain , bring the water down to the village , and watch as it magically defies gravity and somehow trickles back up to the top .",0.24952904485863514,0.7504709551413649,liberal
545,Liberal,"RICHARD DAWKINS 'S The God Delusion and Daniel Dennett 's Breaking the Spell : Religion as a Natural Phenomenon argue that religion is a delusion or , at best , a misfiring of basic cognitive systems evolved for other more useful purposes like `` agent detection '' and placebo responding .",0.02923218227197688,0.9707678177280231,liberal
546,Liberal,"The domestic servant may be underpaid and overworked by prevailing standards , and thus severely exploited ; the fact of exploitation does not imply the creation of surplus value .",0.33145213523025985,0.6685478647697402,liberal
547,Liberal,"`` After all that 's happened , after the worst economic crisis , the worst financial crisis since the Great Depression , they want to return to the same practices that got us into this mess .",0.41873113036779797,0.581268869632202,liberal
548,Liberal,"Nevertheless , the central failures of his approach are that it assigns value to the natural environment and human well-being using standard economic measures that are fundamentally inadequate for this purpose , and that it fails properly to incorporate the possibility that an ecological collapse could utterly undermine the economy , and indeed the world as we know it .",0.0495508669845347,0.9504491330154653,liberal
549,Liberal,Clinton succeeded at both ends because he advanced an activist agenda that provided benefits to average families while confronting all of the arguments conservatives use against Democrats .,0.8247958841176504,0.1752041158823497,conservative
550,Liberal,"Recent reports from the Pew Charitable Trusts and the Natural Resources Defense Council project that , as a result of global warming , U.S. gross domestic product in 2100 will be between 0.6 percent and 3.6 percent lower than it would otherwise have been , thanks to stronger hurricanes , rising sea levels , droughts , and the like .",0.9696765651410235,0.030323434858976445,conservative
551,Liberal,"The village elders ' opposition to the ownership society , however , makes sense when you remember that they consider a large percentage of our population to be essentially helpless : they 're not going to worry about how to empower the poor to build wealth , to access the capital that can make them part of the American dream .",0.047910074752079645,0.9520899252479204,liberal
552,Liberal,"`` Potential terrorists use advanced communications technology , often involving the internet to reach a worldwide audience with relative anonymity and at a low cost , '' UNODC Executive Director Yury Fedotov said in releasing the report , citing arguments long relied upon by the Communist Chinese dictatorship to justify its Orwellian censorship of the Internet .",0.8580783474543225,0.14192165254567746,conservative
553,Liberal,"Since the FDA requires only that these drugs be `` safe '' and more effective than a placebo , and since there are few or no head-to-head studies to compare the relative safety and effectiveness of all these `` me-too 's '' at equivalent doses , each of these markets is open to exploitation and to further expansion through aggressive marketing by the drug manufacturers .",0.015776574724418624,0.9842234252755814,liberal
554,Liberal,"Since taking office , Rendell has overseen the first state-level investments in pre-K , and been a stalwart champion for increasing that investment , but there has been a learning process here , too , about how to create a system for funding pre-K that everyone can agree on .",0.025279715416428705,0.9747202845835713,liberal
555,Liberal,"( The least modern -- though perhaps most prescient -- aspect of Brandeis 's thought was his contempt for the consumer , whom he viewed as `` servile , self-indulgent , indolent , ignorant , '' and easily manipulated by advertising -- the very opposite of the engaged citizen .",0.9056689797640317,0.09433102023596825,conservative
556,Liberal,The first change is to channel our anger into energy and convert our helplessness into hope .,0.6289704517276511,0.3710295482723489,conservative
557,Liberal,"In it , economist Austan Goolsbee blasts Bush mainly for the size of the deficit , yet says next to nothing about its causes or uses ( tax cuts for the rich , increased war spending , reduced social outlay ) .",0.03190361883551707,0.9680963811644829,liberal
558,Liberal,"It has fed on an easy hatred of government and taxes , from the `` I 'm Mad as Hell '' chants of the California tax protesters in 1978 - the spirit that helped get Ronald Reagan elected president - to the Tea Party of today .",0.15088096330922363,0.8491190366907764,liberal
559,Liberal,"Enter the Fed 's last desperate gamble : that a rising stock market would serve as a public-relations proxy for the real economy and that a rise in household stock portfolios would trigger the wealth effect -- that is , the wealth created by a temporarily rising stock market would prompt consumers to start borrowing and spending freely .",0.09750413911168088,0.9024958608883191,liberal
560,Liberal,"This makes sense given that the protests are a response to the perceived cheating , lawbreaking , and greed of the major financial firms .",0.17989504503250764,0.8201049549674924,liberal
561,Liberal,"But as he acknowledges , addressing stereotype threat will not affect the underlying problems of poverty , lack of access to good schooling , or estrangement from profitable social networks and other forms of social capital .",0.09010599503301098,0.909894004966989,liberal
562,Liberal,"Currently , federal law is structured in a way that discourages districts from accepting low-income students : No Child Left Behind rewards schools based on test scores , which tend to be higher for middleclass kids than for low-income ones .",0.39278672038046414,0.6072132796195359,liberal
563,Liberal,"The effort is broadly persuasive , though weakened by the occasional glaring exceptions ( for example , the expansion of the American social safety net during the Great Depression ) and important caveats ( `` The relationship is not exact ... since economic growth or its absence is hardly the only influence affecting social and political development .",0.06485511069332639,0.9351448893066736,liberal
564,Liberal,"And despite predictions that soaking the rich would sap their entrepreneurial energies and cause them to report less income , the highest revenue growth came from those same rich who were supposed to be adversely affected .",0.2720144916192764,0.7279855083807236,liberal
565,Liberal,"What Obama wrote speaks volumes about his political philosophy and independent streak : '' ... to the degree that we brook no dissent within the Democratic Party , and demand fealty to the one , ` true ' progressive vision for the country , we risk the very thoughtfulness and openness to new ideas that are required to move this country forward .",0.061672591344089533,0.9383274086559105,liberal
566,Liberal,"In 1976 Ivan the Terrible , a summer replacement sitcom created by Alan King , depicted impoverished Muscovites suffering deprivations and corny bread line jokes while living in a cramped one-bedroom apartment .",0.4099402659771987,0.5900597340228013,liberal
567,Liberal,"However , the report noted that , `` Deaths were not classified as being due to coalition forces if households had any uncertainty about the responsible party ; consequently , the number of deaths and the proportion of violent deaths attributable to coalition forces could be conservative estimates .",0.8010622008117531,0.19893779918824692,conservative
568,Liberal,"Indeed , Marxist value theory maintains that many firms supposedly generating value added are engaged in nonproduction activities like finance and administration that produce no value at all .",0.6989771925620565,0.3010228074379436,conservative
569,Liberal,"The stimulus served as a mere precursor to the major battle over Obama 's budget , which represents a once-in-a-generation chance for the Democratic Party to reshape the priorities of the federal government -- to reduce America 's unsustainable carbon emissions and reform its bloated , cruel health care system .",0.41910752368270454,0.5808924763172955,liberal
570,Liberal,"Goldman Sachs made hundreds of millions showing the Greeks how to cheat , and now the pensions of the poor are being cut so Greeks can show that their house is in order .",0.019053902852993465,0.9809460971470065,liberal
571,Liberal,"Democrats will be making the kinds of connections that Bush never has , and they will be acquiring wedge issues of their own that they can use against an administration whose repeated favors for corporate donors and the very richest Americans make it supremely vulnerable to arguments built around fairness and vision .",0.001682600197749795,0.9983173998022502,liberal
572,Liberal,Molyneux then examines public-opinion polls to find that when Obama and the Democrats reframe the debate around the purpose of government - to provide secure retirements or to gut them in favor of tax cuts for the rich - Obama and the Democrats do very well .,0.5197700307430202,0.48022996925697975,conservative
573,Liberal,"Abstract : Democrats have been stumbling on education policy for years , fracturing the progressive coalition , tainting the party brand , creating undeserved political opportunities for Republicans , and , worst of all , standing in the way of school reforms that primarily benefit low-income and minority children .",0.6899178605401499,0.31008213945985014,conservative
574,Liberal,"( The candid , but radical , argument that both federal and state health care mandates violate the liberty of contract by '' ( c ) oercing commercial transactions '' seems to appear in only one of the Supreme Court briefs -- the one filed by the libertarian Institute for Justice .",0.8678814977228312,0.13211850227716881,conservative
575,Liberal,The price of fossil fuels needs to reflect both the consequences of their use and the interests of the future in having a residual supply on hand for purposes that can not be easily replaced .,0.6883030591641204,0.31169694083587957,conservative
576,Liberal,"Critics contend the administration has ignored more difficult , yet proven school reforms , such as efforts to integrate schools , thus guaranteeing that fewer classrooms are overwhelmed by the challenges of poverty and racial isolation .",0.796533185864682,0.20346681413531792,conservative
577,Liberal,"In Tom DeLay 's Houston district and Bob Ney 's east Ohio district , the opportunity has arisen primarily because the incumbent Republican has been forced out by scandal ; Democrats may win , but they will have difficulty retaining these seats .",0.7461445445197497,0.25385545548025035,conservative
578,Liberal,"At the broadest level , it means debt reduction partially through higher taxes : allowing all of the Bush tax cuts to expire , while also adding new sources of revenue , ideally including some form of carbon tax ( a measure which , in addition to helping to balance the government 's books , might have the added benefit of helping to save the planet ) .",0.08616738179597827,0.9138326182040217,liberal
579,Liberal,"The blessing is that the abundance of natural resources is not being threatened or even destroyed by the survival needs of huge numbers of poor people , as in Haiti or El Salvador .",0.15761118287335574,0.8423888171266443,liberal
580,Liberal,"Even though the right promotes the very policies that brought the poverty , it uses fiery rhetoric and stokes decades of resentment , which keep the poorer sectors voting for its candidates ( not unlike the Republican Party poaching working-class support from the Democrats ) .",0.03458935887097858,0.9654106411290214,liberal
581,Liberal,"This has been the preferred solution of the right , which has argued for a move toward high-deductible care , in which individuals bear more financial risk and vulnerability .",0.19595645291319297,0.804043547086807,liberal
582,Liberal,"Over the last eleven years , juvenile violent crime has increased 48 percent .28 I 've counted at least fourteen different murderous gun sprees at academic settings across our nation since 2000 , resulting in at least sixty fatalities and dozens more wounded .",0.9606741981509955,0.039325801849004485,conservative
583,Liberal,The American Environics data provide the critical missing link that should allow progressives to reach out more confidently to voters who share with them common values and concerns about the direction of the nation .,0.10174922241925122,0.8982507775807488,liberal
584,Liberal,"But as a clinical psychologist who has worked with abused people for more than 25 years , it does not surprise me to see that when we as individuals or a society eat crap for too long , we become psychologically too weak to take action .",0.45451602237545685,0.5454839776245431,liberal
585,Liberal,"So if we are serious about creating jobs , if we are serious about making sure our economy can be competitive in the global economy , we have to be watching what other countries are doing , and they are investing far more than we are .",0.3562135802081853,0.6437864197918147,liberal
586,Liberal,"The Jeffersonians ' `` democracy , '' the Federalists argued , was in fact an aristocracy , imposed on honest farmers , merchants , mechanics , and the rest of the decent majority by self-serving adventurers who stirred up the mob in order to upset the harmonious natural order of things .",0.24263152675878752,0.7573684732412125,liberal
587,Liberal,"The gay-marriage effort has been a cause as well as an effect in this change : while same-sex marriage is disturbing to many Americans , it is reassuring to others , suggesting as it does loyalty to a middle-class ideal .",0.3482183079851531,0.6517816920148469,liberal
588,Liberal,"Securing their `` autonomy '' in Northern Iraq is usually sold as one of the big successes of the invasion -- no security problems , economy beginning to thrive , a fine place for journalists who want to report `` good '' news .",0.24305437064218172,0.7569456293578183,liberal
589,Liberal,"Criticism of the project was leveled against the Texas Department of Transportation 's ( TxDOT ) bullying , using `` eminent domain '' to confiscate private property , and the almost incomprehensible revelation that revenues from the toll-only roads would be returned to a foreign private company , Cintra ( Spain ) , for its share in helping develop the project , amongst numerous other reasons .",0.09466808361126189,0.9053319163887381,liberal
590,Liberal,"Michael Wessel , who advises the steel workers ' union , says that the bad economy provided an opportunity to use job creation as an argument for climate legislation but also exacerbated the strains in the labor-environmental alliance .",0.047025077252312975,0.952974922747687,liberal
591,Liberal,"Heck , when I interviewed two teachers union leaders for my most recent Stupid in America TV special , I was surprised to learn that both attended private schools and were grateful for the good education .",0.8222397340934844,0.17776026590651567,conservative
592,Liberal,"The company differs from the failed suppliers of mass-transit systems because it has grown up in a very competitive environment , teamed with a Czech firm to gain access to stateof-the-art designs , and has the necessary systems-integration skills from its history of developing nuclear , defense , and renewable energy as well as other advanced product lines .",0.5018634972990426,0.49813650270095744,conservative
593,Liberal,"Let the unemployment rate hit 10 percent , let our pension funds lose their value , and suddenly we no longer thrill to hear about the fabulous lifestyles of the wealthy , the amazing earnings of the investment bankers , or the wonderful cars and homes and private planes that fill the hearts of tycoons with joy .",0.6653331165353242,0.33466688346467577,conservative
594,Liberal,"Certainly in view of everything else he writes in this book about democracy creating servile subjects , it is hard to contextualize his statements about how we have seen the `` triumph of personal freedom '' unequaled in human history .",0.4187058414270102,0.5812941585729898,liberal
595,Liberal,"He 'll be chairing a congressional commission investigating the roots of the financial crisis , modeled on the famous Pecora Commission that plumbed Wall Street 's depths after the Great Crash of 1929 and helped produce the Securities and Exchange Commission .",0.10432217532669308,0.8956778246733069,liberal
596,Liberal,"South Africa displays the several dangers that accompany a faltering state , when justice and social-control methods are ceded to the private sector-to private security firms , to vigilante groups , to simple mob justice-and democracy becomes an empty promise because of the dystopian viciousness of everyday life .",0.1445785185295294,0.8554214814704706,liberal
597,Liberal,"On consumer finance , the revolt happened years ago when middle-class borrowers broke up with their lenders over credit-card abuses , deceptive mortgages , and ridiculous overdraft fees .",0.20564105437501634,0.7943589456249837,liberal
598,Liberal,"But , contrary to the public consensus that the stimulus utterly failed , the consensus of economic analysts is that it created or saved between two million and three million jobs compared to the number that would have been lost without it .",0.8876069544488638,0.11239304555113618,conservative
599,Liberal,"Thus , while some changes have been made in the system of subsidies for agrofuels , the general thrust in the direction of using agricultural crops and land to produce feedstock for ethanol production has been increased .",0.9733091427929973,0.026690857207002747,conservative
600,Liberal,"First , government plays an important role through such policies as family and housing allowances , universal health care , pensions , and tax credits .",0.08716573169206565,0.9128342683079343,liberal
601,Liberal,"And `` once we think positively about the State as a source of legitimate , useful activity , '' why , we can get about the serious business of the state paying `` those people performing useful labor in families , mothers caring for children , adults caring for aged parents .",0.20167604153580576,0.7983239584641942,liberal
602,Liberal,"The narrow-minded rationality of the capitalist market , with its short-term calculus of profit and loss , is intrinsically contradictory to the rationality of the living environment , which operates in terms of long , natural cycles . ''",0.6289074198843303,0.37109258011566976,conservative
603,Liberal,The resulting global warming kills Amazonian trees through a combination of increased temperature and decreased rainfall .,0.306238362386976,0.693761637613024,liberal
604,Liberal,"If evolution is improvement and improvement is good , and if the good of the many outweighs the good of the few , it makes sense to facilitate evolution .",0.46976874829968496,0.530231251700315,liberal
605,Liberal,"The dead are victims of free trade and neoliberal economic policies that have destroyed rural communities , causing a virtual forced march to the U.S. and maquiladora sweatshops in a hunt for jobs .",0.1814363010935921,0.8185636989064079,liberal
606,Liberal,"Eliminating unneeded weapons systems like the F\/A -22 Raptor plane , the Virginia Class submarine , the DD ( X ) destroyer , and the V-22 Osprey helicopter could generate more than enough funds to finance needed increases in special forces and peacekeeping missions .",0.44027639901617777,0.5597236009838222,liberal
607,Liberal,"Still , as backlash reactions like the attack on the International Women 's Day protest have set in , activists on women 's issues and progressives are wondering how to ensure that women 's gains not be rolled back .",0.6801477839658165,0.3198522160341835,conservative
608,Liberal,"Our intent with The Rich and the Rest of Us is to make us think about the pervasiveness of poverty , its real causation , and the threat it poses to our democracy .",0.602655010052697,0.39734498994730305,conservative
609,Liberal,"The more important point is perhaps that the original Tea Party movement , started by Ron Paul supporters prior to the 2008 election , was not created to bring electoral victory to Republican clones of the big-spending Democrats .",0.5205109673903492,0.47948903260965087,conservative
610,Liberal,"A recent Democracy Corps poll found that helping the neediest and expanding opportunities are still among the party 's strongest positive attributes , behind only equal rights and environmental protection .",0.12312896880528046,0.8768710311947195,liberal
611,Liberal,"She realizes she hates being told what to do by her parents and teachers , especially when she thinks the rules are stupid or being used solely for authoritarian control .",0.7678460433007144,0.2321539566992856,conservative
612,Liberal,"By contrast , as Noam Chomsky notes , the pre-capitalist , chief architect of the American Federal Constitution , James Madison , recognized the same age-old conflict between rich and poor , but proposed the exact opposite solution , arguing , in effect to let the systemic inequalities in American society remain , and reduce the scope of popular participation in government .",0.05630754011369932,0.9436924598863007,liberal
613,Liberal,"The Taft-Hartley Act of 1947 had rolled back union protections ; the subsequent decline , in numbers and power , of labor unions would change the course of liberalism , as its strongest force for economic populism lost political influence both within the movement and in the wider world .",0.03205398429119111,0.9679460157088089,liberal
614,Liberal,"As usual , then , government intervention into the market caused unintended , undesired consequences , but politicians blame the HMOs instead of the interventions that helped create them .",0.2715495684764011,0.7284504315235989,liberal
615,Liberal,"He writes sarcastically that he must have been absent from Sunday school the day the lesson included Jesus ' teachings about securing `` greater economic advantages for the affluent , '' depriving the poor `` of a living wage , '' and despoiling the environment by `` sacrificing it on the altar of free enterprise .",0.8351254863440883,0.16487451365591166,conservative
616,Liberal,"Just as a parasite that kills its host is a biological failure , so ruling classes that destroy their own productive base are clearly political failures .",0.16266151407183838,0.8373384859281616,liberal
617,Liberal,"Chinese ecological Marxists should not , therefore , treat ecological Marxism as a foreign dogma to be worshipped but a living method with which to analyze and solve the serious problems facing China such as the environmental problem , the Foxconn suicide tragedy ,28 and the gap between the rich and poor .",0.049168909850251796,0.9508310901497482,liberal
618,Liberal,"Unfortunately , the Journal ignored the second element of Illinois ' pension fund liability gap : how much of that gap was due to losses on bad investments .",0.45905213063759853,0.5409478693624015,liberal
619,Liberal,"`` The disparity of fortune between the rich and the poor , '' Plutarch remarked , `` had reached its height , so that the city seemed to be in a truly dangerous condition , and no other means for freeing it from disturbances ... seemed possible but a despotic power .",0.2681167018301628,0.7318832981698372,liberal
620,Liberal,"There are societies that have managed things far better , even in a world where market forces and the dominant policy paradigm lead to substantial inequality because of differences in ability , effort , and luck .",0.0791302122512052,0.9208697877487948,liberal
621,Liberal,"Robbed of those who would have otherwise signaled the impending assailment on the freedom of the press , Americans will more easily be led down the soft-sloping , gradual decline leading toward absolute subjection to an all-powerful feudal federal authority .",0.5800008103675249,0.41999918963247507,conservative
622,Liberal,"It 's now a bipartisan policy to create courts out of thin air to convict terrorist suspects , which leads to the obvious and justifiable charge that these would be kangaroo courts .",0.7409746144333615,0.25902538556663846,conservative
623,Liberal,"We can no longer look at the energy economy as a constellation of discrete sectors that can be manipulated separately ; everything is tied together , which means that fixing a problem in one part of the system all but invariably creates a new problem , or a whole series of problems , somewhere else .",0.708782629509261,0.291217370490739,conservative
624,Liberal,"When a consumer buys , for example , gardening tools and materials , a positive externality is experienced by others in the community as the consumer uses the tools to make an attractive garden , which everyone in the community can enjoy and benefit from .",0.17622468811367198,0.823775311886328,liberal
625,Liberal,"They can , in fact , defend the lower standard of living their policies are creating by declaring that lower wages and benefits are actually making America more competitive in a global marketplace .",0.7172671962764049,0.2827328037235951,conservative
626,Liberal,"They even managed to gain overwhelming popular support for repeal of the estate tax-perhaps the nation 's most progressive tax , affecting less than 2 percent of the wealthiest few-by renaming it the `` death tax '' and peddling a big lie about protecting family farms and small businesses .",0.11344209612713563,0.8865579038728644,liberal
627,Liberal,"To Frank , however , Washington is the yin to Kansas ' yang , and if heartland voters ignore their interests in favor of voting on `` values , '' conservatives inside the Beltway have no commitment to values except greed .",0.6157877636589864,0.3842122363410136,conservative
628,Liberal,"Hezbollah chief Hassan Nasrallah , as a result , recently announced his intention to stop confronting Siniora and agreed to rely on elections to change the political equation in Lebanon .",0.5343753085125929,0.4656246914874071,conservative
629,Liberal,"Yet , as Josh Fox traveled the country , becoming increasingly engrossed in the vastness of the domestic drilling industry and the problems it creates , he documented how people living near gas wells are suffering water contamination , air pollution , and numerous health problems that crop up after fracking .",0.0025627932497440664,0.9974372067502559,liberal
630,Liberal,"If large corporations had access to credit markets but smaller businesses were unable to pursue investment opportunities because they could not get bank credit , then we would expect to see large corporations expanding aggressively in order to gain market share at the expense of their credit-constrained smaller competitors .",0.020771324701048477,0.9792286752989515,liberal
631,Liberal,"Their incessant battle against new taxes , coupled with demands for tax cuts , have resulted in massive budget deficits that threaten the economy and the viability of government , both of which we are all utterly dependent on .",0.6635549635830917,0.3364450364169082,conservative
632,Liberal,"Since World War II , this country has turned higher education into not only a mass-market product but the best hope of achieving a middle-class income .",0.5168061775604345,0.4831938224395656,conservative
633,Liberal,"We can , therefore , understand the reasons why the 2008 financial collapse was the result of a sharpening of the internal contradictions peculiar to the accumulation of capital .",0.53774465445024,0.46225534554976,conservative
634,Liberal,"Because the economy must remain in continual motion , Jevons disregarded sustainable sources of energy , such as water and wind , as unreliable , limited to a particular time and location .26 Coal offered capital a universal energy source to operate production , without disruption of business patterns .",0.05105698715494411,0.9489430128450559,liberal
635,Liberal,We need so many new solutions and our problems and challenges are so diverse and so difficult that every citizen should feel empowered to challenge the old order and to help develop new solutions .,0.21431590316169946,0.7856840968383005,liberal
636,Liberal,"And the opposite is also true : If the market does not value the natural products of the forest sufficiently , the poor migrants who settle there will cut down the forest and use the land for farming or raising cattle .",0.42454537156291994,0.5754546284370801,liberal
637,Liberal,"Over the conservative airwaves , every disagreement is a fight to the death , and everyone with a different opinion must have sinister motives .",0.44645973641011316,0.5535402635898868,liberal
638,Liberal,"Partly because of that pressure , the World Bank now argues that economic growth alone is not sufficient to overcome poverty as long as existing political and economic systems favor the rich over the poor .",0.13848507771602436,0.8615149222839756,liberal
639,Liberal,"The influential 1966 report , Equality of Educational Opportunity , led many researchers to the dispiriting conclusion that what happens inside the schoolhouse does n't affect achievement ; the decisive influences are the wealth of a student 's family and the wealth of his or her classmates ' families .",0.057294483368395266,0.9427055166316047,liberal
640,Liberal,"( The Stanley case was argued by attorney Patrick T. Murphy , who not only persuaded the U.S. Supreme Court to ditch the legal benefits of marriage in Stanley , but years later would help persuade a state agency to return a three-year-old to his abusive mother , who later hanged the boy .",0.015159964426653905,0.9848400355733461,liberal
641,Liberal,"Dutch consumers do n't have to worry about paying a lot of money for their health care , even if they are sick , in part because the insurance has very little cost-sharing-and in part because the government continues to play a strong role in setting prices , although it 's been gradually relaxing them .",0.01949596971321621,0.9805040302867838,liberal
642,Liberal,"As a starting point , the Earned Income Tax Credit could be made a better source of income insurance , keeping families afloat when economic disasters strike , rather than a retroactive tax refund for the working poor .",0.018685082161017386,0.9813149178389826,liberal
643,Liberal,"But from New York to Philadelphia , from Seattle to Los Angeles , Occupiers were joined ( or infiltrated , in the eyes of some ) by activists talking up the benefits of a truly freed market , without government giveaways to favored interests or central bank manipulations of the economy .",0.043777168709447256,0.9562228312905527,liberal
644,Liberal,"While occasionally recognizing ( and dismissing ) that loss of freedom , critics of a voluntary-based charity system argue that without the creation of government-wide programs readily available to all , the basic needs of the poor will not be satisfactorily met .",0.65156402871359,0.3484359712864101,conservative
645,Liberal,"This has led to global climate destabilization , the poisoning of the entire web of life with toxic chemicals , and a foreign policy that requires sustained hostilities in the Middle East and support for undemocratic regimes wherever there are remaining gas and oil reserves .",0.03910051652367741,0.9608994834763226,liberal
646,Liberal,"As a rule , Lipset observed , leftist parties won over less affluent voters by emphasizing `` the need for security of income , '' `` the need for satisfying work , '' and `` the need for status , for social recognition of one 's value and freedom from degrading discrimination in social relations .",0.8245277799089625,0.17547222009103744,conservative
647,Liberal,"Do n't forget , too , that it 's arguably the central role of these private insurers in the new drug benefit that has made it such a mess to implement these past few weeks .",0.3507317553045135,0.6492682446954865,liberal
648,Liberal,"We thank the Ford Foundation for supporting our work on good jobs and economic development , and The Atlantic Philanthropies for supporting our work on immigration .",0.517400938144537,0.4825990618554629,conservative
649,Liberal,"Consumption by individuals , based on the amount of their wealth ( purchasing power ) , increases the political power of the businesses that benefit most from a system based on private profit , and therefore always relegates collective needs to second place .",0.069296254112721,0.930703745887279,liberal
